Trigger Count=612	Output Count=612	Elapsed Time=06.114	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.700070	2.831337E-8	8.424000E-6	0.145924	2.956913E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702999	2.794165E-8	8.424000E-6	0.149669	2.910575E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.702791	2.777163E-8	8.424000E-6	0.147118	2.904677E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701184	2.789477E-8	8.428000E-6	0.142182	2.951718E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697180	2.811230E-8	8.428000E-6	0.147869	2.886576E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694167	2.837304E-8	8.424000E-6	0.145026	2.890560E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694960	2.848423E-8	8.424000E-6	0.144018	2.924687E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697620	2.804247E-8	8.424000E-6	0.147560	2.932106E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696819	2.780561E-8	8.424000E-6	0.143923	2.959622E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.671150	2.851088E-8	8.424000E-6	0.144960	2.890153E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701636	2.788309E-8	8.428000E-6	0.146889	2.848559E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698760	2.822464E-8	8.424000E-6	0.145843	2.946572E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690092	2.838864E-8	8.424000E-6	0.143387	2.920204E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691138	2.818146E-8	8.424000E-6	0.143915	2.926973E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.705107	2.816727E-8	8.424000E-6	0.146505	2.922969E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703206	2.791145E-8	8.424000E-6	0.144533	2.919903E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.704741	2.791158E-8	8.424000E-6	0.143861	2.900393E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701879	2.802807E-8	8.428000E-6	0.141105	2.975835E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697932	2.813432E-8	8.424000E-6	0.148034	2.866786E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693694	2.833339E-8	8.424000E-6	0.146622	2.933879E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694918	2.836242E-8	8.424000E-6	0.141014	2.927996E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698094	2.791566E-8	8.424000E-6	0.145462	2.950612E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.702671	2.798635E-8	8.424000E-6	0.146216	2.954179E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.702518	2.792275E-8	8.424000E-6	0.139886	2.998842E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701854	2.803781E-8	8.428000E-6	0.146573	2.921133E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693055	2.816023E-8	8.424000E-6	0.147702	2.889257E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694110	2.846180E-8	8.424000E-6	0.144795	2.896128E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694086	2.812234E-8	8.424000E-6	0.145467	2.944625E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699348	2.791271E-8	8.424000E-6	0.148617	2.898614E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
